community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15680_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15681_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15682_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15683_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15684_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15685_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15686_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15687_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15688_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15689_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15690_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15691_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15692_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15693_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15694_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15695_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15696_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15697_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15698_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15699_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15700_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15701_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15702_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15703_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15704_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15705_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15706_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15716_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15717_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15718_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15719_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15720_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15721_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15722_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15723_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15724_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15725_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15726_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15727_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15791_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15792_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15793_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15794_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15795_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15796_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15797_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15798_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15799_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15807_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd17040_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd18072_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd18074_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd19019_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd19503_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd19505_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd21032_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd21087_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd21088_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd21090_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd21167_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd21479_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd21480_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd21488_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd22022_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd22027_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd22028_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd22065_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd22290_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd22312_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd24604_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd24682_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd25960_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd26269_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd26518_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd26519_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd26672_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd26978_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd27020_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd27021_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd27144_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd27180_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd27484_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd27713_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd27758_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd28083_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd28253_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd28259_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd28260_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd32452_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd33647_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd35194_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd35272_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd36025_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd36635_e	0.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00001_e	1.0	0.01	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00002_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00003_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00004_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00005_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00006_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00007_e	1.0	0.99	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00008_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00009_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00010_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00011_e	1.0	0.11	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00012_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00013_e	1.0	0.04	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00014_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00015_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00016_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00017_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00018_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00019_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00020_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00022_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00023_e	1.0	0.02	1	0.02
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00024_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00025_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00026_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00027_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00028_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00029_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00030_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00031_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00032_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00033_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00034_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00035_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00036_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00037_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00038_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00039_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00040_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00041_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00042_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00043_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00044_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00045_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00046_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00047_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00048_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00050_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00051_e	1.0	0.02	1	0.02
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00052_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00053_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00054_e	1.0	0.04	1	0.04
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00055_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00056_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00058_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00060_e	1.0	0.04	1	0.04
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00061_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00062_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00063_e	1.0	1.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00064_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00065_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00066_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00067_e	1.0	0.51	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00068_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00069_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00070_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00071_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00072_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00073_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00074_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00075_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00076_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00078_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00079_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00080_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00081_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00082_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00083_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00084_e	1.0	1.0	1	1.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00085_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00086_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00087_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00089_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00090_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00091_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00092_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00093_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00094_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00095_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00096_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00098_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00099_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00100_e	1.0	0.13	1	0.13
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00101_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00102_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00103_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00104_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00105_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00106_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00107_e	1.0	0.08	1	0.08
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00108_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00109_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00110_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00111_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00113_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00114_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00115_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00116_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00117_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00118_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00119_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00121_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00122_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00123_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00125_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00126_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00128_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00129_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00130_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00132_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00134_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00135_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00136_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00137_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00138_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00139_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00141_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00142_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00143_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00144_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00146_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00147_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00149_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00150_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00151_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00152_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00153_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00154_e	1.0	0.0	0	0.0
